pid,ac,ascovpark,asgarpark,aslotpark,asotherpark,asstpark,bird,cable,cat,dog,elect,fish,gas,heat,na,otherfee,reptile,sewer,storage,trashrem,uncovpark,ungarpark,unlotpark,unotherpark,unstpark,water
5929,,,,,,,,,,,,,,,,,,,,,,,,,,
5930,,,,,,,,,,,,,,,,,,,,,,,,,,
5931,,,,,,,,,,,,,,,,,,,,,,,,,,
5932,,,,,,,,,,,,,,,,,,,,,,,,,,
5933,,,,,,,,,,,,,,,,,,,,,,,,,,
5934,,,,,,,,,,,,,,,,,,,,,,,,,,
5935,,,,,,,,,,,,,,,,,,,,,,,,,,
5936,,,,,,,,,,,,,,,,,,,,,,,,,,
5937,,,,,,,,,,,,,,,,,,,,,,,,,,
5938,,,,,,,,,,,,,,,,,,,,,,,,,,
5939,,,,,,,,,,,,,,,,,,,,,,,,,,
5940,,,,,,,,,,,,,,,,,,,,,,,,,,
5941,,,,,,,,,,,,,,,,,,,,,,,,,,
5942,,,,,,,,,,,,,,,,,,,,,,,,,,
5943,,,,,,,,,,,,,,,,,,,,,,,,,,
5944,,,,,,,,,,,,,,,,,,,,,,,,,,
5945,,,,,,,,,,,,,,,,,,,,,,,,,,
5946,,,,,,,,,,,,,,,,,,,,,,,,,,
5947,,,,,,,,,,,,,,,,,,,,,,,,,,
5948,,,,,,,,,,,,,,,,,,,,,,,,,,
5949,,,,,,,,,,,,,,,,,,,,,,,,,,
5950,,,,,,,,,,,,,,,,,,,,,,,,,,
5951,,,,,,,,,,,,,,,,,,,,,,,,,,
5952,,,,,,,,,,,,,,,,,,,,,,,,,,
5953,,,,,,,,,,,,,,,,,,,,,,,,,,
5954,,,,,,,,,,,,,,,,,,,,,,,,,,
5955,,,,,,,,,,,,,,,,,,,,,,,,,,
5956,,,,,,,,,,,,,,,,,,,,,,,,,,
5957,,,,,,,,,,,,,,,,,,,,,,,,,,
5958,,,,,,,,,,,,,,,,,,,,,,,,,,
5959,,,,,,,,,,,,,,,,,,,,,,,,,,
5960,,,,,,,,,,,,,,,,,,,,,,,,,,
5961,,,,,,,,,,,,,,,,,,,,,,,,,,
5962,,,,,,,,,,,,,,,,,,,,,,,,,,
5963,,,,,,,,,,,,,,,,,,,,,,,,,,
5964,,,,,,,,,,,,,,,,,,,,,,,,,,
5965,,,,,,,,,,,,,,,,,,,,,,,,,,
5966,,,,,,,,,,,,,,,,,,,,,,,,,,
5967,,,,,,,,,,,,,,,,,,,,,,,,,,
5968,,,,,,,,,,,,,,,,,,,,,,,,,,
5969,,,,,,,,,,,,,,,,,,,,,,,,,,
5970,,,,,,,,,,,,,,,,,,,,,,,,,,
5971,,,,,,,,,,,,,,,,,,,,,,,,,,
5972,,,,,,,,,,,,,,,,,,,,,,,,,,
5973,,,,,,,,,,,,,,,,,,,,,,,,,,
5974,,,,,,,,,,,,,,,,,,,,,,,,,,
5975,,,,,,,,,,,,,,,,,,,,,,,,,,
5976,,,,,,,,,,,,,,,,,,,,,,,,,,
5977,,,,,,,,,,,,,,,,,,,,,,,,,,
5978,,,,,,,,,,,,,,,,,,,,,,,,,,
5979,,,,,,,,,,,,,,,,,,,,,,,,,,
5980,,,,,,,,,,,,,,,,,,,,,,,,,,
5981,,,,,,,,,,,,,,,,,,,,,,,,,,
5982,,,,,,,,,,,,,,,,,,,,,,,,,,
5983,,,,,,,,,,,,,,,,,,,,,,,,,,
5984,,,,,,,,,,,,,,,,,,,,,,,,,,
5985,,,,,,,,,,,,,,,,,,,,,,,,,,
5986,,,,,,,,,,,,,,,,,,,,,,,,,,
5987,,,,,,,,,,,,,,,,,,,,,,,,,,
5988,,,,,,,,,,,,,,,,,,,,,,,,,,
5989,,,,,,,,,,,,,,,,,,,,,,,,,,
5990,,,,,,,,,,,,,,,,,,,,,,,,,,
5991,,,,,,,,,,,,,,,,,,,,,,,,,,
5992,,,,,,,,,,,,,,,,,,,,,,,,,,
5993,,,,,,,,,,,,,,,,,,,,,,,,,,
5994,,,,,,,,,,,,,,,,,,,,,,,,,,
5995,,,,,,,,,,,,,,,,,,,,,,,,,,
5996,,,,,,,,,,,,,,,,,,,,,,,,,,
5997,,,,,,,,,,,,,,,,,,,,,,,,,,
5998,,,,,,,,,,,,,,,,,,,,,,,,,,
5999,,,,,,,,,,,,,,,,,,,,,,,,,,
6000,,,,,,,,,,,,,,,,,,,,,,,,,,
6001,,,,,,,,,,,,,,,,,,,,,,,,,,
6002,,,,,,,,,,,,,,,,,,,,,,,,,,
6003,,,,,,,,,,,,,,,,,,,,,,,,,,
6004,,,,,,,,,,,,,,,,,,,,,,,,,,
6005,,,,,,,,,,,,,,,,,,,,,,,,,,
6006,,,,,,,,,,,,,,,,,,,,,,,,,,
6007,,,,,,,,,,,,,,,,,,,,,,,,,,
6008,,,,,,,,,,,,,,,,,,,,,,,,,,
6009,,,,,,,,,,,,,,,,,,,,,,,,,,
6010,,,,,,,,,,,,,,,,,,,,,,,,,,
6011,,,,,,,,,,,,,,,,,,,,,,,,,,
6012,,,,,,,,,,,,,,,,,,,,,,,,,,
6013,,,,,,,,,,,,,,,,,,,,,,,,,,
6014,,,,,,,,,,,,,,,,,,,,,,,,,,
6015,,,,,,,,,,,,,,,,,,,,,,,,,,
6016,,,,,,,,,,,,,,,,,,,,,,,,,,
6017,,,,,,,,,,,,,,,,,,,,,,,,,,
6018,,,,,,,,,,,,,,,,,,,,,,,,,,
6019,,,,,,,,,,,,,,,,,,,,,,,,,,
6020,,,,,,,,,,,,,,,,,,,,,,,,,,
6021,,,,,,,,,,,,,,,,,,,,,,,,,,
6022,,,,,,,,,,,,,,,,,,,,,,,,,,
6023,,,,,,,,,,,,,,,,,,,,,,,,,,
6024,,,,,,,,,,,,,,,,,,,,,,,,,,
6025,,,,,,,,,,,,,,,,,,,,,,,,,,
6026,,,,,,,,,,,,,,,,,,,,,,,,,,
6027,,,,,,,,,,,,,,,,,,,,,,,,,,
6028,,,,,,,,,,,,,,,,,,,,,,,,,,
6029,,,,,,,,,,,,,,,,,,,,,,,,,,
6030,,,,,,,,,50.0,50.0,,,,,,,,,50.0,,,,,,,
6031,,,,,30.0,,,,35.0,35.0,,,,,,,,,,,,,,,,
6032,,,,,,,,,50.0,50.0,,,0.0,0.0,,,,,,,,,,,,
6033,,,,,,,,,,,,,,,,,,,,,,,,,,
6034,,,,,,,,,50.0,50.0,,,,,,,,,,0.0,,,,,,
6035,,,,,,,,,50.0,35.0,,,0.0,,,,,,,,,,,,,
6036,,,,,,,,,,,,,,,,,,,,,,,,,,
6037,,,,,,,,,,,,,,,,,,,,,,,,,,
6038,,,,,,,,,,,,,,,,,,,,,,,,,,
6039,,,,,,,,,,,,,,,,,,,,,,,,,,
6040,,,,,,,,,,,,,,,,,,,,,,,,,,
6041,,,,,,,,,,,,,,,,,,,,,,,,,,
6042,,,,,,,,,,,,,,,,,,,,,,,,,,
6043,,,,,,,,,,,,,,,,,,,,,,,,,,
6044,,,,,,,,,,,,,,,,,,,,,,,,,,
6045,,,,,,,,,,,,,,,,,,,,,,,,,,
6046,,,,,,,,,,,,,,,,,,,,,,,,,,
6047,,,,,,,,,,,,,,,,,,,,,,,,,,
6048,,,,,,,,,,,,,,,,,,,,,,,,,,
6049,,,,,,,,,,,,,,,,,,,,,,,,,,
6050,,,,,,,,,,,,,,,,,,,,,,,,,,
6051,,,,,,,,,,,,,,,,,,,,,,,,,,
6052,,,,,,,,,,,,,,,,,,,,,,,,,,
6053,,,,,,,,,,,,,,,,,,,,,,,,,,
6054,,,,,,,,,,,,,,,,,,,,,,,,,,
6055,,,,,,,,,,,,,,,,,,,,,,,,,,
6056,,,,,,,,,,,,,,,,,,,,,,,,,,
6057,,,,,,,,,,,,,,,,,,,,,,,,,,
6058,,,,,,,,,,,,,,,,,,,,,,,,,,
6059,,,,,,,,,,,,,,,,,,,,,,,,,,
6060,,,,,,,,,,,,,,,,,,,,,,,,,,
6061,,,,,,,,,,,,,,,,,,,,,,,,,,
6062,,,,,,,,,,,,,,,,,,,,,,,,,,
6063,,,,,,,,,,,,,,,,,,,,,,,,,,
6064,,,,,,,,,,,,,,,,,,,,,,,,,,
6065,,,,,,,,,,,,,,,,,,,,,,,,,,
6066,,,,,,,,,,,,,,,,,,,,,,,,,,
6067,,,,,,,,,,,,,,,,,,,,,,,,,,
6068,,,,,,,,,,,,,,,,,,,,,,,,,,
6069,,,,,,,,,,,,,,,,,,,,,,,,,,
6070,,,,,,,,,,,,,,,,,,,,,,,,,,
6071,,,,,,,,,,,,,,,,,,,,,,,,,,
6072,,,,,,,,,,,,,,,,,,,,,,,,,,
6073,,,,,,,,,,,,,,,,,,,,,,,,,,
6074,,,,,,,,,,,,,,,,,,,,,,,,,,
6075,,,,,,,,,,,,,,,,,,,,,,,,,,
6076,,,,,,,,,,,,,,,,,,,,,,,,,,
6077,,,,,,,,,,,,,,,,,,,,,,,,,,
6078,,,,,,,,,,,,,,,,,,,,,,,,,,
6079,,,,,,,,,,,,,,,,,,,,,,,,,,
6080,,,,,,,,,,,,,,,,,,,,,,,,,,
6081,,,,,,,,,,,,,,,,,,,,,,,,,,
6082,,,,,,,,,,,,,,,,,,,,,,,,,,
6083,,,,,,,,,,,,,,,,,,,,,,,,,,
6084,,,,,,,,,,,,,,,,,,,,,,,,,,
6085,,,,,,,,,,,,,,,,,,,,,,,,,,
6086,,,,,,,,,,,,,,,,,,,,,,,,,,
6087,,,,,,,,,,,,,,,,,,,,,,,,,,
6088,,,,,,,,,,,,,,,,,,,,,,,,,,
6089,,,,,,,,,,,,,,,,,,,,,,,,,,
6090,,,,,,,,,,,,,,,,,,,,,,,,,,
6091,,,,,,,,,,,,,,,,,,,,,,,,,,
6092,,,,,,,,,,,,,,,,,,,,,,,,,,
6093,,,,,,,,,,,,,,,,,,,,,,,,,,
6094,,,,,,,,,,,,,,,,,,,,,,,,,,
6095,,,,,,,,,,,,,,,,,,,,,,,,,,
6096,,,,,,,,,,,,,,,,,,,,,,,,,,
6097,,,,,,,,,50.0,35.0,,,0.0,0.0,,,,,,,,,,,,
6098,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,0.0
6099,,,,,,,,,,,,,,,,,,,,,,,,,,
6100,,,,,,,,,,,,,,,,,,,,,,,,,,
6101,,,,,,,,,,,,,,,,,,,,,,,,,,
6102,,,,,,,,,35.0,35.0,,,,,,,,,,,,,,,,
6103,,,,,,,,,80.0,80.0,,,,,,,,,,,,,,,,
6104,,,,,,,,,50.0,50.0,,,,,,,,,,,,,,,,
6105,,,,,,,,,45.0,45.0,,,,,,,,,60.0,,,,,,,
6106,,,,,,,,,50.0,50.0,,,,,,,,,,0.0,,,,,,
6107,,,200.0,,,,,,50.0,50.0,,,,,,,,,,0.0,,,,,,
6108,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
6109,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,0.0
6110,,,,,,,,,30.0,30.0,,,,,,,,,,,,,,,,
6111,,,,,,,,,,,,,,,,,,,,,,,,,,
6112,,,,,,,,,40.0,40.0,,,,,,,,0.0,,0.0,,,,,,0.0
6113,,,,,,,,,,,,,,,,,,,,,,,,,,
6114,,,,,,,,,,,,,,,,,,,,,,,,,,
6115,,,,,,,,,,,,,,,,,,,,,,,,,,
6116,,,,,,,,,,,,,,,,,,,,,,,,,,
6117,,,,,,,,,,,,,,,,,,,,,,,,,,
6118,,,,,,,,,,,,,,,,,,,,,,,,,,
6119,,,,,,,,,,,,,,,,,,,,,,,,,,
6120,,,,,,,,,,,,,,,,,,,,,,,,,,
6121,,,,,,,,,,,,,,,,,,,,,,,,,,
6122,,,,,,,,,,,,,,,,,,,,,,,,,,
6123,,,,,,,,,,,,,,,,,,,,,,,,,,
6124,,,,,,,,,,,,,,,,,,,,,,,,,,
6125,,,,,,,,,,,,,,,,,,,,,,,,,,
6126,,,,,,,,,,,,,,,,,,,,,,,,,,
6127,,,,,,,,,,,,,,,,,,,,,,,,,,
6128,,,,,,,,,,,,,,,,,,,,,,,,,,
6129,,,,,,,,,,,,,,,,,,,,,,,,,,
6130,,,,,,,,,,,,,,,,,,,,,,,,,,
6131,,,,,,,,,,,,,,,,,,,,,,,,,,
6132,,,,,,,,,,,,,,,,,,,,,,,,,,
6133,,,,,,,,,,,,,,,,,,,,,,,,,,
6134,,,,,,,,,,,,,,,,,,,,,,,,,,
6135,,,,,,,,,,,,,,,,,,,,,,,,,,
6136,,,,,,,,,,,,,,,,,,,,,,,,,,
6137,,,,,,,,,,,,,,,,,,,,,,,,,,
6138,,,,,,,,,,,,,,,,,,,,,,,,,,
6139,,,,,,,,,,,,,,,,,,,,,,,,,,
6140,,,,,,,,,,,,,,,,,,,,,,,,,,
6141,,,,,,,,,,,,,,,,,,,,,,,,,,
6142,,,,,,,,,,,,,,,,,,,,,,,,,,
6143,,,,,,,,,,,,,,,,,,,,,,,,,,
6144,,,,,,,,,,,,,,,,,,,,,,,,,,
6145,,,,,,,,,,,,,,,,,,,,,,,,,,
6146,,,,,,,,,,,,,,,,,,,,,,,,,,
6147,,,,,,,,,,,,,,,,,,,,,,,,,,
6148,,,,,,,,,,,,,,,,,,,,,,,,,,
6149,,,,,,,,,,,,,,,,,,,,,,,,,,
6150,,,,,,,,,,,,,,,,,,,,,,,,,,
6151,,,,,,,,,,,,,,,,,,,,,,,,,,
6152,,,,,,,,,,,,,,,,,,,,,,,,,,
6153,,,,,,,,,,,,,,,,,,,,,,,,,,
6154,,,,,,,,,,,,,,,,,,,,,,,,,,
6155,,,,,,,,,,,,,,,,,,,,,,,,,,
6156,,,,,,,,,,,,,,,,,,,,,,,,,,
6157,,,,,,,,,,,,,,,,,,,,,,,,,,
6158,,,,,,,,,,,,,,,,,,,,,,,,,,
6159,,,,,,,,,,,,,,,,,,,,,,,,,,
6160,,,,,,,,,,,,,,,,,,,,,,,,,,
6161,,,,,,,,,,,,,,,,,,,,,,,,,,
6162,,,,,,,,,,,,,,,,,,,,,,,,,,
6163,,,,,,,,,,,,,,,,,,,,,,,,,,
6164,,,,,,,,,,,,,,,,,,,,,,,,,,
6165,,,,,,,,,,,,,,,,,,,,,,,,,,
6166,,,,,,,,,,,,,,,,,,,,,,,,,,
6167,,,,,,,,,,,,,,,,,,,,,,,,,,
6168,,,,,,,,,,,,,,,,,,,,,,,,,,
6169,,,,,,,,,,,,,,,,,,,,,,,,,,
6170,,,,,,,,,,,,,,,,,,,,,,,,,,
6171,,,,,,,,,30.0,30.0,,,,,,,,0.0,,0.0,,,,,,0.0
6172,,,,,,,,,,,,,,,,,,,,,,,,,,
6173,,,,,,,,,,,,,,,,,,,,,,,,,,
6174,,,,,,,,,,,,,,,,,,,,,,,,,,
6175,,,,75.0,,,,,50.0,50.0,,,,,,,,,,,,,,,,
6176,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,,,0.0,,,,,,
6177,,,,,,,,,35.0,35.0,,,0.0,0.0,,,,,,0.0,,,,,,
6178,0.0,,50.0,,,,,,35.0,35.0,0.0,,0.0,0.0,,,,0.0,,0.0,,,,,,0.0
6179,,,,,,,,,25.0,25.0,,,,,,,,0.0,,,,,,,,
6180,,,,,,,,,25.0,25.0,,,0.0,,,,,0.0,,0.0,,,,,,0.0
6181,,,,,,,,,,,,,,,,,,,,,,,,,,
6182,,,,,,,,,35.0,35.0,,,,,,,,0.0,,0.0,,,,,,
6183,,,,,,,,,,,,,,,,,,,,,,,,,,
6184,,,,,,,,,,,,,,,,,,,,,,,,,,
6185,,,,,,,,,,,,,,,,,,,,,,,,,,
6186,,,,,,,,,,,0.0,,,0.0,,,,0.0,,0.0,,,,,,0.0
6187,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
6188,,,,,,,,,35.0,35.0,,,0.0,0.0,,,,,,,,,,,,
6189,0.0,,,,,,,,35.0,35.0,0.0,,0.0,0.0,,,,0.0,,0.0,,,,,,0.0
6190,,,,,,,,,,,,,,,,,,,,,,,,,,
6191,,,,,,,,,,,,,,,,,,,,,,,,,,
6192,,,,,,,,,,,,,,,,,,,,,,,,,,
6193,,,,,,,,,,,,,,,,,,,,,,,,,,
6194,,,,,,,,,,,,,,,,,,,,,,,,,,
6195,,,,,,,,,,,,,,,,,,,,,,,,,,
6196,,,,,,,,,,,,,,,,,,,,,,,,,,
6197,,,,,,,,,,,,,,,,,,,,,,,,,,
6198,,,,,,,,,,,,,,,,,,,,,,,,,,
6199,,,,,,,,,,,,,,,,,,,,,,,,,,
6200,0.0,55.0,65.0,,50.0,,,,,35.0,0.0,,0.0,0.0,,,,0.0,,0.0,,,,,,0.0
6201,,,,,,,,,,,,,,,,,,,,,,,,,,
6202,,,,,,,,,,,,,,,,,,,,,,,,,,
6203,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,0.0
6204,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0
6205,,,,,,,,,,,,,,,,,,,,,,,,,,
6206,,,,,,,,,,,,,,,,,,,,,,,,,,
6207,,,,,,,,,,,,,,,,,,,,,,,,,,
6208,,,,,,,,,,,,,,,,,,,,,,,,,,
6209,,,,,,,,,,,,,,,,,,,,,,,,,,
6210,,,,,,,,,,,,,,,,,,,,,,,,,,
6211,,,,,,,,,,,,,,,,,,,,,,,,,,
6212,,,,,,,,,,,,,,,,,,,,,,,,,,
6213,,,,,,,,,,,,,,,,,,,,,,,,,,
6214,,,,,,,,,,,,,,,,,,,,,,,,,,
6215,,,,,,,,,,,,,,,,,,,,,,,,,,
6216,,,,,,,,,,,,,,,,,,,,,,,,,,
6217,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,,,,,,,,,,,,,,,,,,,,,,,,,,
6219,,,,,,,,,,,,,,,,,,,,,,,,,,
6220,,,,,,,,,,,,,,,,,,,,,,,,,,
6221,,,,,,,,,,,,,,,,,,,,,,,,,,
6222,,,,,,,,,,,,,,,,,,,,,,,,,,
6223,,,,,,,,,,,,,,,,,,,,,,,,,,
6224,,,,,,,,,,,,,,,,,,,,,,,,,,
6225,,,,,,,,,,,,,,,,,,,,,,,,,,
6226,,,,,,,,,,,,,,,,,,,,,,,,,,
6227,,,,,,,,,,,,,,,,,,,,,,,,,,
6228,,,,,,,,,,,,,,,,,,,,,,,,,,
6229,,,,,,,,,,,,,,,,,,,,,,,,,,
6230,,,,,,,,,,,,,,,,,,,,,,,,,,
6231,,,,,,,,,,,,,,,,,,,,,,,,,,
6232,,,,,,,,,,,,,,,,,,,,,,,,,,
6233,,,,,,,,,,,,,,,,,,,,,,,,,,
6234,,,,,,,,,,,,,,,,,,,,,,,,,,
6235,,,,,,,,,,,,,,,,,,,,,,,,,,
6236,,,,,,,,,,,,,,,,,,,,,,,,,,
6237,,,,,,,,,,,,,,,,,,,,,,,,,,
6238,,,,,,,,,,,,,,,,,,,,,,,,,,
6239,,,,,,,,,,,,,,,,,,,,,,,,,,
6240,,,,,,,,,,,,,,,,,,,,,,,,,,
6241,,,,,,,,,,,,,,,,,,,,,,,,,,
6242,,,,,,,,,,,,,,,,,,,,,,,,,,
6243,,,,,,,,,,,,,,,,,,,,,,,,,,
6244,,,,,,,,,,,,,,,,,,,,,,,,,,
6245,,,,,,,,,,,,,,,,,,,,,,,,,,
6246,,,,,,,,,,,,,,,,,,,,,,,,,,
6247,,,,,,,,,,,,,,,,,,,,,,,,,,
6248,,,,,,,,,,,,,,,,,,,,,,,,,,
6249,,,,,,,,,,,,,,,,,,,,,,,,,,
6250,,,,,,,,,,,,,,,,,,,,,,,,,,
6251,,,,,,,,,,,,,,,,,,,,,,,,,,
6252,,,,,,,,,,,,,,,,,,,,,,,,,,
6253,,,,,,,,,,,,,,,,,,,,,,,,,,
6254,,,,,,,,,,,,,,,,,,,,,,,,,,
6255,,,,,,,,,,,,,,,,,,,,,,,,,,
6256,,,,,,,,,,,,,,,,,,,,,,,,,,
6257,,,,,,,,,,,,,,,,,,,,,,,,,,
6258,,,,,,,,,,,,,,,,,,,,,,,,,,
6259,,,,,,,,,,,,,,,,,,,,,,,,,,
6260,,,,,,,,,,,,,,,,,,,,,,,,,,
6261,,,,,,,,,,,,,,,,,,,,,,,,,,
6262,,,,,,,,,,,,,,,,,,,,,,,,,,
6263,,,,,,,,,,,,,,,,,,,,,,,,,,
6264,,,,,,,,,,,,,,,,,,,,,,,,,,
6265,,,,,,,,,,,,,,,,,,,,,,,,,,
6266,,,,,,,,,,,,,,,,,,,,,,,,,,
6267,,,,,,,,,,,,,,,,,,,,,,,,,,
6268,,,,,,,,,,,,,,,,,,,,,,,,,,
6269,,,,,,,,,,,,,,,,,,,,,,,,,,
6270,,,,,,,,,,,,,,,,,,,,,,,,,,
6271,,,,,,,,,,,,,,,,,,,,,,,,,,
6272,,,,,,,,,,,,,,,,,,,,,,,,,,
6273,,,,,,,,,,,,,,,,,,,,,,,,,,
6274,,,,,,,,,,,,,,,,,,,,,,,,,,
6275,,,,,,,,,,,,,,,,,,,,,,,,,,
6276,,,,,,,,,,,,,,,,,,,,,,,,,,
6277,,,,,,,,,,,,,,,,,,,,,,,,,,
6278,,,,,,,,,,,,,,,,,,,,,,,,,,
6279,,,,,,,,,,,,,,,,,,,,,,,,,,
6280,,,,,,,,,,,,,,,,,,,,,,,,,,
6281,,,,,,,,,,,,,,,,,,,,,,,,,,
6282,,,,,,,,,,,,,,,,,,,,,,,,,,
6283,,,,,,,,,,,,,,,,,,,,,,,,,,
6284,,,,,,,,,,,,,,,,,,,,,,,,,,
6285,,,,,,,,,,,,,,,,,,,,,,,,,,
6286,,,,,,,,,,,,,,,,,,,,,,,,,,
6287,,,,,,,,,,,,,,,,,,,,,,,,,,
6288,,,,,,,,,,,,,,,,,,,,,,,,,,
6289,,,,,,,,,,,,,,,,,,,,,,,,,,
6290,,,,,,,,,,,,,,,,,,,,,,,,,,
6291,,,,,,,,,,,,,,,,,,,,,,,,,,
6292,,,,,,,,,,,,,,,,,,,,,,,,,,
6293,,,,,,,,,,,,,,,,,,,,,,,,,,
6294,,,,,,,,,,,,,,,,,,,,,,,,,,
6295,,,,,,,,,,,,,,,,,,,,,,,,,,
6296,,,,,,,,,,,,,,,,,,,,,,,,,,
6297,,,,,,,,,,,,,,,,,,,,,,,,,,
6298,,,,,,,,,,,,,,,,,,,,,,,,,,
6299,,,,,,,,,,,,,,,,,,,,,,,,,,
6300,,,,,,,,,,,,,,,,,,,,,,,,,,
6301,,,,,,,,,,,,,,,,,,,,,,,,,,
6302,,,,,,,,,,,,,,,,,,,,,,,,,,
6303,,,,,,,,,,,,,,,,,,,,,,,,,,
6304,,,,,,,,,,,,,,,,,,,,,,,,,,
6305,,,,,,,,,,,,,,,,,,,,,,,,,,
6306,,,,,,,,,,,,,,,,,,,,,,,,,,
6307,,,,,,,,,,,,,,,,,,,,,,,,,,
6308,,,,,,,,,,,,,,,,,,,,,,,,,,
6309,,,,,,,,,,,,,,,,,,,,,,,,,,
6310,,,,,,,,,,,,,,,,,,,,,,,,,,
6311,,,,,,,,,,,,,,,,,,,,,,,,,,
6312,,,,,,,,,,,,,,,,,,,,,,,,,,
6313,,,,,,,,,,,,,,,,,,,,,,,,,,
6314,,,,,,,,,,,,,,,,,,,,,,,,,,
6315,,,,,,,,,,,,,,,,,,,,,,,,,,
6316,,,,,,,,,,,,,,,,,,,,,,,,,,
6317,,,,,,,,,,,,,,,,,,,,,,,,,,
6318,,,,,,,,,,,,,,,,,,,,,,,,,,
6319,,,,,,,,,,,,,,,,,,,,,,,,,,
6320,,,,,,,,,35.0,35.0,,,,,,,,,,,,,,,,
6321,,,,,,,,,,,,,,,,,,,,,,,,,,
6322,,,,,,,,,,,,,,,,,,,,,,,,,,
6323,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
6324,,,,,,,,,35.0,35.0,,,0.0,0.0,,,,,,,,,,,,
6325,,,,,,,,,,,,,,,,,,,,,,,,,,
6326,,,,,25.0,,,,25.0,25.0,,,0.0,0.0,,,,0.0,,0.0,,,,,,0.0
6327,,,,,,,,,30.0,30.0,,,,,,,,0.0,,0.0,,,,,,0.0
6328,,,,,,,,,25.0,25.0,,,,,,,,0.0,,0.0,,,,,,0.0
6329,,,,,,,,,25.0,15.0,,,,,,,,,,0.0,,,,,,0.0
6330,0.0,,,,,,,,25.0,25.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,0.0
6331,,,,,,,,,,,,,,,,,,,,,,,,,,
6332,,,,,,,,,,,,,,,,,,,,,,,,,,
6333,,,,,,,,,,,,,,,,,,,,,,,,,,
6334,,,,,,,,,,,,,,,,,,,,,,,,,,
6335,,,,,,,,,,,,,,,,,,,,,,,,,,
6336,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,0.0
6337,,,,,,,,,,,,,,,,,,,,,,,,,,
6338,,,,,,,,,,,,,,,,,,,,,,,,,,
6339,,,,,,,,,,,,,,,,,,,,,,,,,,
6340,,,,,,,,,,,,,,,,,,,,,,,,,,
6341,,,,,,,,,,,,,,,,,,,,,,,,,,
6342,,,,,,,,,50.0,50.0,,,,,,,,,,,,,,,,
6343,,,,,,,,,,,,,,,,,,,,,,150.0,,,,
6344,,,,35.0,,,,,50.0,50.0,,,,,,,,,,,,,,,,
6345,,,,,,,,,,,,,,,,,,,,,,,,,,
6346,,,,,,,,,,,,,,,,,,,,,,,,,,
6347,,,,,,,,,,,,,,,,,,,,,,,,,,
6348,,,,,,,,,,,,,,,,,,,,,,,,,,
6349,,,,,,,,,,,,,,,,,,,,,,,,,,
6350,,,,,,,,,,,,,,,,,,,,,,,,,,
6351,,,,,,,,,,,,,,,,,,,,,,,,,,
6352,,,,,,,,,,,,,,,,,,,,,,,,,,
6353,,,,,,,,,,,,,,,,,,,,,,,,,,
6354,,,,,,,,,,,,,,,,,,,,,,,,,,
6355,,,,,,,,,,,,,,,,,,,,,,,,,,
6356,,,,,,,,,,,,,,,,,,,,,,,,,,
6357,,,,,,,,,,,,,,,,,,,,,,,,,,
6358,,,,,,,,,,,,,,,,,,,,,,,,,,
6359,,,,,,,,,,,,,,,,,,,,,,,,,,
6360,,,,,,,,,,,,,,,,,,,,,,,,,,
6361,,,,,,,,,,,,,,,,,,,,,,,,,,
6362,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,0.0
6363,,,,,,,,,25.0,25.0,,,0.0,,,,,0.0,,0.0,,,,,,0.0
6364,,,,,,,,,,,,,,,,,,,,,,,,,,
6365,,,,,,,,,,,,,,,,,,,,,,,,,,
6366,,,,,,,,,,,,,,,,,,,,,,,,,,
6367,,,,,,,,,,,,,,,,,,,,,,,,,,
6368,,,,,,,,,,,,,,,,,,,,,,,,,,
6369,,,,,,,,,,,,,,,,,,,,,,,,,,
6370,,,,,,,,,,,,,,,,,,,,,,,,,,
6371,,,,,,,,,,,,,,,,,,,,,,,,,,
6372,,,,,,,,,,,,,,,,,,,,,,,,,,
6373,,,,,,,,,,,,,,,,,,,,,,,,,,
6374,,,,,,,,,,,,,,,,,,,,,,,,,,
6375,,,,,,,,,,,,,,,,,,,,,,,,,,
6376,,,,,,,,,,,,,,,,,,,,,,,,,,
6377,,,,,,,,,,,,,,,,,,,,,,,,,,
6378,,,,,,,,,,,,,,,,,,,,,,,,,,
6379,,,,,,,,,,,,,,,,,,,,,,,,,,
6380,,,,,,,,,,,,,,,,,,,,,,,,,,
6381,,,,,,,,,,,,,,,,,,,,,,,,,,
6382,,,,,,,,,,,,,,,,,,,,,,,,,,
6383,,,,,,,,,,,,,,,,,,,,,,,,,,
6384,,,,,,,,,,,,,,,,,,,,,,,,,,
6385,,,,,,,,,,,,,,,,,,,,,,,,,,
6386,,,,,,,,,,,,,,,,,,,,,,,,,,
6387,,,,,,,,,,,,,,,,,,,,,,,,,,
6388,,,,,,,,,,,,,,,,,,,,,,,,,,
